Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A0P1ETF1_9RHOB	A0A0P1ETF1_9RHOB	1072	>A0A1X4N9Z9_9PROT	-	964	2.5e-68	242.2	3.5	2	2	0.011	720	9.05117034912109	0.01	803	899	912	1003	870	1062	0.82	CRISPR-associated endonuclease Cas9		0
A8LN05_DINSH	A8LN05_DINSH	1079	>A0A1X4N9Z9_9PROT	-	964	2.6e-68	242.2	7.5	1	1	3.2e-70	2.1e-65	232.576721191406	6.97	11	660	211	827	205	839	0.80	CRISPR-associated endonuclease Cas9		0
A0A1V8RJ55_9RHIZ	A0A1V8RJ55_9RHIZ	1092	>A0A1X4N9Z9_9PROT	-	964	4.3e-68	241.4	11.3	1	1	4.8e-71	3.1e-66	235.284545898438	9.40	11	666	208	829	202	841	0.80	CRISPR-associated endonuclease Cas9		0
A0A1K1NDA4_9PROT	A0A1K1NDA4_9PROT	1016	>A0A1X4N9Z9_9PROT	-	964	4.5e-68	241.4	8.5	1	2	7.1e-60	4.6e-55	198.340606689453	1.66	9	540	208	720	202	735	0.83	CRISPR-associated endonuclease Cas9		0
A0A1K1NDA4_9PROT	A0A1K1NDA4_9PROT	1016	>A0A1X4N9Z9_9PROT	-	964	4.5e-68	241.4	8.5	2	2	3.0e-13	2.0e-08	44.0253639221191	0.47	587	679	738	831	733	848	0.86	CRISPR-associated endonuclease Cas9		0
A0A0L6CQ85_9RHOB	A0A0L6CQ85_9RHOB	1010	>A0A1X4N9Z9_9PROT	-	964	5.2e-68	241.2	3.7	1	1	1.1e-69	6.9e-65	230.85188293457	2.77	11	660	135	751	130	760	0.85	CRISPR-associated endonuclease Cas9		0
A0A0N8K819_9RHOB	A0A0N8K819_9RHOB	1084	>A0A1X4N9Z9_9PROT	-	964	1.0e-67	240.2	5.3	1	2	6.5e-69	4.2e-64	228.236526489258	4.61	11	660	206	825	201	835	0.83	CRISPR-associated endonuclease Cas9		0
A0A0N8K819_9RHOB	A0A0N8K819_9RHOB	1084	>A0A1X4N9Z9_9PROT	-	964	1.0e-67	240.2	5.3	2	2	0.0056	360	10.0455007553101	0.01	809	904	928	1021	890	1078	0.76	CRISPR-associated endonuclease Cas9		0
Q1QGC9_NITHX	Q1QGC9_NITHX	1166	>A0A1X4N9Z9_9PROT	-	964	1.2e-67	240.0	7.4	1	2	6.7e-67	4.3e-62	221.587356567383	5.65	10	676	274	919	264	932	0.83	CRISPR-associated endonuclease Cas9		0
Q1QGC9_NITHX	Q1QGC9_NITHX	1166	>A0A1X4N9Z9_9PROT	-	964	1.2e-67	240.0	7.4	2	2	2.6e-05	1.7	17.7394771575928	0.02	830	923	1020	1121	984	1142	0.73	CRISPR-associated endonuclease Cas9		0
E1VQA3_9GAMM	E1VQA3_9GAMM	1025	>A0A1X4N9Z9_9PROT	-	964	3.8e-67	238.3	9.5	1	2	6.0e-13	3.9e-08	43.0394897460938	0.03	11	130	206	324	198	347	0.90	CRISPR-associated endonuclease Cas9		0
E1VQA3_9GAMM	E1VQA3_9GAMM	1025	>A0A1X4N9Z9_9PROT	-	964	3.8e-67	238.3	9.5	2	2	1.3e-56	8.3e-52	187.567001342773	6.88	217	675	393	830	362	862	0.79	CRISPR-associated endonuclease Cas9		0
A0A2N3EQN8_9PROT	A0A2N3EQN8_9PROT	1078	>A0A1X4N9Z9_9PROT	-	964	9.1e-67	237.1	4.9	1	2	5.9e-68	3.8e-63	225.077621459961	4.10	11	660	211	826	205	834	0.80	CRISPR-associated endonuclease Cas9		0
A0A2N3EQN8_9PROT	A0A2N3EQN8_9PROT	1078	>A0A1X4N9Z9_9PROT	-	964	9.1e-67	237.1	4.9	2	2	0.017	1100	8.42081832885742	0.01	828	900	941	1010	899	1017	0.87	CRISPR-associated endonuclease Cas9		0
A0A196P6K7_9RHOB	A0A196P6K7_9RHOB	1071	>A0A1X4N9Z9_9PROT	-	964	1.1e-66	236.8	3.2	1	2	4.9e-67	3.2e-62	222.044403076172	2.52	11	660	206	818	201	829	0.82	CRISPR-associated endonuclease Cas9		0
A0A196P6K7_9RHOB	A0A196P6K7_9RHOB	1071	>A0A1X4N9Z9_9PROT	-	964	1.1e-66	236.8	3.2	2	2	0.0013	81	12.1897754669189	0.01	813	904	920	1008	873	1018	0.81	CRISPR-associated endonuclease Cas9		0
D3NT09_AZOS1	D3NT09_AZOS1	1168	>A0A1X4N9Z9_9PROT	-	964	1.4e-66	236.4	16.4	1	1	2.2e-71	1.4e-66	236.414321899414	16.44	10	717	264	960	254	983	0.77	CRISPR-associated endonuclease Cas9		0
A0A285STC9_9RHOB	A0A285STC9_9RHOB	1107	>A0A1X4N9Z9_9PROT	-	964	3.0e-66	235.3	11.1	1	2	5.7e-66	3.7e-61	218.508193969727	8.85	10	661	216	845	208	862	0.81	CRISPR-associated endonuclease Cas9		0
A0A285STC9_9RHOB	A0A285STC9_9RHOB	1107	>A0A1X4N9Z9_9PROT	-	964	3.0e-66	235.3	11.1	2	2	6.6e-05	4.3	16.4257545471191	0.03	809	899	946	1033	900	1063	0.79	CRISPR-associated endonuclease Cas9		0
A0A2L0GKG6_9SPHN	A0A2L0GKG6_9SPHN	1068	>A0A1X4N9Z9_9PROT	-	964	3.5e-66	235.1	8.3	1	1	7.2e-69	4.7e-64	228.091430664062	6.61	10	661	204	810	198	818	0.82	CRISPR-associated endonuclease Cas9		0
A0A2T7G291_9RHOB	A0A2T7G291_9RHOB	1079	>A0A1X4N9Z9_9PROT	-	964	4.1e-66	234.9	5.9	1	2	3.3e-67	2.1e-62	222.606109619141	6.49	11	660	206	820	201	829	0.81	CRISPR-associated endonuclease Cas9		0
A0A2T7G291_9RHOB	A0A2T7G291_9RHOB	1079	>A0A1X4N9Z9_9PROT	-	964	4.1e-66	234.9	5.9	2	2	0.022	1400	8.06235408782959	0.00	810	898	924	1010	894	1019	0.86	CRISPR-associated endonuclease Cas9		0
A0A1M7BN72_9PROT	A0A1M7BN72_9PROT	1047	>A0A1X4N9Z9_9PROT	-	964	4.8e-66	234.7	7.6	1	2	7.2e-57	4.7e-52	188.385101318359	3.15	6	560	205	734	200	739	0.82	CRISPR-associated endonuclease Cas9		0
A0A1M7BN72_9PROT	A0A1M7BN72_9PROT	1047	>A0A1X4N9Z9_9PROT	-	964	4.8e-66	234.7	7.6	2	2	6.7e-13	4.4e-08	42.8698310852051	0.15	588	676	739	828	733	847	0.86	CRISPR-associated endonuclease Cas9		0
A0A1C7NZW8_9RHIZ	A0A1C7NZW8_9RHIZ	1091	>A0A1X4N9Z9_9PROT	-	964	6.2e-66	234.3	9.5	1	1	1.7e-69	1.1e-64	230.169830322266	7.44	10	663	210	829	203	845	0.82	CRISPR-associated endonuclease Cas9		0
A0A1V1ULK1_9RHOB	A0A1V1ULK1_9RHOB	1083	>A0A1X4N9Z9_9PROT	-	964	8.8e-66	233.8	4.2	1	2	2.7e-66	1.8e-61	219.551406860352	2.91	11	660	206	824	201	844	0.83	CRISPR-associated endonuclease Cas9		0
A0A1V1ULK1_9RHOB	A0A1V1ULK1_9RHOB	1083	>A0A1X4N9Z9_9PROT	-	964	8.8e-66	233.8	4.2	2	2	0.0023	150	11.308331489563	0.02	811	953	929	1074	882	1078	0.78	CRISPR-associated endonuclease Cas9		0
A0A2T0XFI4_9PROT	A0A2T0XFI4_9PROT	1013	>A0A1X4N9Z9_9PROT	-	964	1.3e-65	233.2	8.4	1	1	1.5e-65	9.5e-61	217.154479980469	7.39	6	677	201	826	196	847	0.84	CRISPR-associated endonuclease Cas9		0
A0A1U9JTZ3_9RHIZ	A0A1U9JTZ3_9RHIZ	1091	>A0A1X4N9Z9_9PROT	-	964	1.5e-65	233.1	10.9	1	2	5.9e-66	3.8e-61	218.456817626953	9.48	10	675	223	853	216	872	0.82	CRISPR-associated endonuclease Cas9		0
A0A1U9JTZ3_9RHIZ	A0A1U9JTZ3_9RHIZ	1091	>A0A1X4N9Z9_9PROT	-	964	1.5e-65	233.1	10.9	2	2	0.0018	120	11.6509237289429	0.02	809	934	934	1058	897	1078	0.83	CRISPR-associated endonuclease Cas9		0
A0A2T7UE70_9BURK	A0A2T7UE70_9BURK	1012	>A0A1X4N9Z9_9PROT	-	964	2.0e-65	232.6	9.6	1	1	1.5e-65	9.7e-61	217.122329711914	9.55	7	691	205	836	200	849	0.84	CRISPR-associated endonuclease Cas9		0
A0A2V4NC63_9RHOB	A0A2V4NC63_9RHOB	1084	>A0A1X4N9Z9_9PROT	-	964	2.3e-65	232.4	5.8	1	2	3.9e-64	2.5e-59	212.441604614258	4.91	11	660	222	833	216	842	0.78	CRISPR-associated endonuclease Cas9		0
A0A2V4NC63_9RHOB	A0A2V4NC63_9RHOB	1084	>A0A1X4N9Z9_9PROT	-	964	2.3e-65	232.4	5.8	2	2	0.00012	7.6	15.5974407196045	0.01	803	919	926	1036	886	1065	0.78	CRISPR-associated endonuclease Cas9		0
W0A9N2_9SPHN	W0A9N2_9SPHN	1105	>A0A1X4N9Z9_9PROT	-	964	2.8e-65	232.1	14.3	1	1	8.3e-68	5.4e-63	224.59065246582	11.68	11	661	210	840	201	858	0.77	CRISPR-associated endonuclease Cas9		0
A0A2G1YXF8_9PROT	A0A2G1YXF8_9PROT	1082	>A0A1X4N9Z9_9PROT	-	964	2.2e-64	229.2	7.5	1	1	2.2e-68	1.4e-63	226.520599365234	6.08	12	705	226	887	221	908	0.78	CRISPR-associated endonuclease Cas9		0
A0A2T5HUD1_9RHOB	A0A2T5HUD1_9RHOB	1074	>A0A1X4N9Z9_9PROT	-	964	1.2e-63	226.7	8.1	1	2	2.8e-64	1.8e-59	212.899185180664	6.87	11	660	211	821	207	831	0.79	CRISPR-associated endonuclease Cas9		0
A0A2T5HUD1_9RHOB	A0A2T5HUD1_9RHOB	1074	>A0A1X4N9Z9_9PROT	-	964	1.2e-63	226.7	8.1	2	2	0.0073	470	9.66230010986328	0.01	787	907	900	1013	866	1067	0.69	CRISPR-associated endonuclease Cas9		0
A0A0Q7HTH3_9RHIZ	A0A0Q7HTH3_9RHIZ	1085	>A0A1X4N9Z9_9PROT	-	964	4.8e-63	224.8	10.0	1	1	1.2e-65	7.7e-61	217.442581176758	7.44	11	661	207	823	202	835	0.84	CRISPR-associated endonuclease Cas9		0
T0HC86_9SPHN	T0HC86_9SPHN	1070	>A0A1X4N9Z9_9PROT	-	964	6.8e-63	224.3	4.3	1	1	8.1e-66	5.3e-61	217.999084472656	3.44	12	668	201	826	191	842	0.81	CRISPR-associated endonuclease Cas9		0
W3RQ02_9BRAD	W3RQ02_9BRAD	1094	>A0A1X4N9Z9_9PROT	-	964	8.7e-63	223.9	17.0	1	1	9.3e-67	6.0e-62	221.11247253418	12.51	11	667	209	838	203	851	0.83	CRISPR-associated endonuclease Cas9		0
A0A0C5JLX1_9RHOO	A0A0C5JLX1_9RHOO	1036	>A0A1X4N9Z9_9PROT	-	964	2.2e-62	222.6	10.7	1	3	3.2e-16	2.1e-11	53.8556938171387	0.82	9	264	208	444	203	452	0.85	CRISPR-associated endonuclease Cas9		0
A0A0C5JLX1_9RHOO	A0A0C5JLX1_9RHOO	1036	>A0A1X4N9Z9_9PROT	-	964	2.2e-62	222.6	10.7	2	3	3.5e-39	2.3e-34	129.850524902344	0.27	273	560	478	754	468	759	0.82	CRISPR-associated endonuclease Cas9		0
A0A0C5JLX1_9RHOO	A0A0C5JLX1_9RHOO	1036	>A0A1X4N9Z9_9PROT	-	964	2.2e-62	222.6	10.7	3	3	3.1e-12	2.0e-07	40.667552947998	0.30	588	675	759	847	753	873	0.88	CRISPR-associated endonuclease Cas9		0
J2WFY6_9SPHN	J2WFY6_9SPHN	1110	>A0A1X4N9Z9_9PROT	-	964	4.2e-62	221.6	8.6	1	1	2.1e-66	1.4e-61	219.93766784668	8.62	11	661	218	836	211	846	0.81	CRISPR-associated endonuclease Cas9		0
F9ZKQ5_9PROT	F9ZKQ5_9PROT	1044	>A0A1X4N9Z9_9PROT	-	964	4.2e-62	221.6	10.7	1	2	3.3e-52	2.1e-47	172.953277587891	3.99	9	561	218	765	213	769	0.78	CRISPR-associated endonuclease Cas9		0
F9ZKQ5_9PROT	F9ZKQ5_9PROT	1044	>A0A1X4N9Z9_9PROT	-	964	4.2e-62	221.6	10.7	2	2	3.9e-13	2.5e-08	43.6682014465332	0.55	588	676	769	858	764	889	0.87	CRISPR-associated endonuclease Cas9		0
F0RSV0_SPHGB	F0RSV0_SPHGB	1179	>A0A1X4N9Z9_9PROT	-	964	1.4e-61	219.9	0.1	1	2	1.2e-56	7.8e-52	187.643890380859	0.50	11	639	223	831	220	846	0.76	CRISPR-associated endonuclease Cas9		0
F0RSV0_SPHGB	F0RSV0_SPHGB	1179	>A0A1X4N9Z9_9PROT	-	964	1.4e-61	219.9	0.1	2	2	2.8e-08	0.0018	27.572286605835	0.00	833	896	1019	1081	1010	1093	0.89	CRISPR-associated endonuclease Cas9		0
A0A1X7Q6G9_AZOLI	A0A1X7Q6G9_AZOLI	1062	>A0A1X4N9Z9_9PROT	-	964	7.9e-61	217.4	9.8	1	1	4.0e-62	2.6e-57	205.76252746582	6.79	11	723	201	863	191	879	0.84	CRISPR-associated endonuclease Cas9		0
F4GDP9_ALIDK	F4GDP9_ALIDK	1029	>A0A1X4N9Z9_9PROT	-	964	5.3e-60	214.7	13.6	1	1	2.7e-59	1.8e-54	196.392562866211	11.84	6	693	204	854	199	870	0.79	CRISPR-associated endonuclease Cas9		0
A0A1Q8QC83_9DELT	A0A1Q8QC83_9DELT	1060	>A0A1X4N9Z9_9PROT	-	964	6.8e-60	214.3	6.0	1	2	1.2e-52	7.5e-48	174.463088989258	1.20	2	534	192	698	191	718	0.80	CRISPR-associated endonuclease Cas9		0
A0A1Q8QC83_9DELT	A0A1Q8QC83_9DELT	1060	>A0A1X4N9Z9_9PROT	-	964	6.8e-60	214.3	6.0	2	2	3.3e-11	2.1e-06	37.2849998474121	0.64	591	679	721	810	712	836	0.86	CRISPR-associated endonuclease Cas9		0
V2Q0I9_9BACT	V2Q0I9_9BACT	1044	>A0A1X4N9Z9_9PROT	-	964	1.1e-59	213.6	10.3	1	2	2.2e-55	1.4e-50	183.455200195312	9.52	9	691	199	846	192	881	0.81	CRISPR-associated endonuclease Cas9		0
V2Q0I9_9BACT	V2Q0I9_9BACT	1044	>A0A1X4N9Z9_9PROT	-	964	1.1e-59	213.6	10.3	2	2	3.5e-06	0.22	20.6612396240234	0.01	832	891	907	966	883	974	0.82	CRISPR-associated endonuclease Cas9		0
A0A159Z911_9RHOB	A0A159Z911_9RHOB	1078	>A0A1X4N9Z9_9PROT	-	964	1.5e-59	213.1	4.0	1	1	4.8e-62	3.1e-57	205.524826049805	1.62	11	661	208	830	203	876	0.79	CRISPR-associated endonuclease Cas9		0
W1SA26_9SPHN	W1SA26_9SPHN	1110	>A0A1X4N9Z9_9PROT	-	964	1.6e-59	213.1	7.8	1	1	1.4e-61	9.0e-57	203.988128662109	6.16	11	661	224	842	219	859	0.80	CRISPR-associated endonuclease Cas9		0
A0A062TYY5_9RHOB	A0A062TYY5_9RHOB	1073	>A0A1X4N9Z9_9PROT	-	964	5.2e-59	211.4	9.2	1	2	6.2e-12	4.0e-07	39.6837005615234	0.04	11	140	155	284	144	300	0.84	CRISPR-associated endonuclease Cas9		0
A0A062TYY5_9RHOB	A0A062TYY5_9RHOB	1073	>A0A1X4N9Z9_9PROT	-	964	5.2e-59	211.4	9.2	2	2	8.6e-52	5.6e-47	171.577423095703	3.62	269	688	439	839	365	857	0.83	CRISPR-associated endonuclease Cas9		0
U1GXL8_TRESO	U1GXL8_TRESO	1128	>A0A1X4N9Z9_9PROT	-	964	9.1e-59	210.6	0.9	1	1	2.6e-63	1.7e-58	209.718688964844	0.87	13	678	214	834	207	839	0.84	CRISPR-associated endonuclease Cas9		0
S3JXQ0_TREMA	S3JXQ0_TREMA	1127	>A0A1X4N9Z9_9PROT	-	964	3.8e-58	208.5	0.4	1	1	1.1e-62	7.3e-58	207.599533081055	0.35	13	678	214	832	208	838	0.85	CRISPR-associated endonuclease Cas9		0
A0A2A2AHF0_9BURK	A0A2A2AHF0_9BURK	1049	>A0A1X4N9Z9_9PROT	-	964	5.3e-58	208.0	11.1	1	1	1.3e-56	8.3e-52	187.561386108398	11.25	7	699	218	881	213	896	0.79	CRISPR-associated endonuclease Cas9		0
R5QL13_9PROT	R5QL13_9PROT	1070	>A0A1X4N9Z9_9PROT	-	964	6.7e-58	207.7	7.2	1	2	6.4e-54	4.2e-49	178.613189697266	6.46	38	666	228	818	202	844	0.76	CRISPR-associated endonuclease Cas9		0
R5QL13_9PROT	R5QL13_9PROT	1070	>A0A1X4N9Z9_9PROT	-	964	6.7e-58	207.7	7.2	2	2	8.0e-06	0.52	19.4532279968262	0.01	803	904	901	1004	868	1058	0.67	CRISPR-associated endonuclease Cas9		0
A0A2E1ELS2_9RHIZ	A0A2E1ELS2_9RHIZ	1081	>A0A1X4N9Z9_9PROT	-	964	2.5e-57	205.8	11.7	1	1	9.2e-60	6.0e-55	197.960144042969	9.54	11	705	190	850	184	875	0.80	CRISPR-associated endonuclease Cas9		0
A0A1H3IC10_9PROT	A0A1H3IC10_9PROT	1036	>A0A1X4N9Z9_9PROT	-	964	1.1e-56	203.7	11.9	1	3	1.7e-16	1.1e-11	54.787036895752	0.37	9	264	208	444	203	452	0.84	CRISPR-associated endonuclease Cas9		0
A0A1H3IC10_9PROT	A0A1H3IC10_9PROT	1036	>A0A1X4N9Z9_9PROT	-	964	1.1e-56	203.7	11.9	2	3	1.2e-35	7.9e-31	118.124015808105	0.60	273	555	478	749	470	757	0.81	CRISPR-associated endonuclease Cas9		0
A0A1H3IC10_9PROT	A0A1H3IC10_9PROT	1036	>A0A1X4N9Z9_9PROT	-	964	1.1e-56	203.7	11.9	3	3	2.1e-10	1.4e-05	34.5820693969727	0.33	587	675	758	847	753	883	0.85	CRISPR-associated endonuclease Cas9		0
A0A0D2SXK1_9PROT	A0A0D2SXK1_9PROT	1057	>A0A1X4N9Z9_9PROT	-	964	1.5e-56	203.2	10.8	1	1	4.2e-58	2.7e-53	192.478729248047	7.13	11	692	201	832	190	866	0.83	CRISPR-associated endonuclease Cas9		0
A0A0A1VBC9_9BURK	A0A0A1VBC9_9BURK	1031	>A0A1X4N9Z9_9PROT	-	964	2.0e-56	202.8	15.9	1	2	2.2e-54	1.4e-49	180.153366088867	13.13	6	693	204	856	199	867	0.77	CRISPR-associated endonuclease Cas9		0
A0A0A1VBC9_9BURK	A0A0A1VBC9_9BURK	1031	>A0A1X4N9Z9_9PROT	-	964	2.0e-56	202.8	15.9	2	2	0.00082	53	12.8056516647339	0.03	817	921	873	986	857	1007	0.69	CRISPR-associated endonuclease Cas9		0
I0X7Z6_9SPIO	I0X7Z6_9SPIO	1062	>A0A1X4N9Z9_9PROT	-	964	2.1e-56	202.8	1.0	1	2	5.6e-05	3.7	16.6435031890869	0.08	10	116	203	305	197	327	0.75	CRISPR-associated endonuclease Cas9		0
