Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A1P8Q111_9LACO	A0A1P8Q111_9LACO	1365	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.8e-181	615.7	24.8	1	1	7.9e-186	5.8e-181	615.109619140625	24.79	6	1390	4	1361	1	1365	0.82	CRISPR-associated endonuclease Cas9		0
A0A0H4LAX2_9LACO	A0A0H4LAX2_9LACO	1356	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.3e-179	609.3	19.1	1	1	5.2e-184	3.8e-179	609.09814453125	19.08	8	1393	6	1355	1	1356	0.83	CRISPR-associated endonuclease Cas9		0
D6GRK4_FILAD	D6GRK4_FILAD	1365	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.6e-175	596.4	33.5	1	1	4.1e-180	3.0e-175	596.159851074219	33.50	7	1391	2	1363	1	1365	0.83	CRISPR-associated endonuclease Cas9		0
R7N9S8_9FIRM	R7N9S8_9FIRM	1426	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	5.9e-174	591.9	41.5	1	1	3.2e-178	2.4e-173	589.889343261719	41.51	10	1392	2	1414	1	1417	0.80	CRISPR-associated endonuclease Cas9		0
R7GMQ9_9FIRM	R7GMQ9_9FIRM	1333	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	8.6e-172	584.7	28.0	1	1	2.0e-176	1.4e-171	583.970947265625	28.05	9	1349	7	1297	1	1332	0.82	CRISPR-associated endonuclease Cas9		0
R5YGP2_9FIRM	R5YGP2_9FIRM	1353	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.5e-170	579.9	23.4	1	1	4.6e-175	3.4e-170	579.442321777344	23.39	9	1392	5	1349	2	1351	0.83	CRISPR-associated endonuclease Cas9		0
A0A0R2HIR8_9LACT	A0A0R2HIR8_9LACT	1333	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.2e-168	574.4	24.6	1	1	2.5e-173	1.8e-168	573.687683105469	24.60	9	1258	12	1211	6	1330	0.81	CRISPR-associated endonuclease Cas9		0
A0A139NKI7_9STRE	A0A139NKI7_9STRE	1362	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.7e-168	573.1	22.7	1	1	5.1e-173	3.7e-168	572.6787109375	22.67	9	1392	4	1355	2	1358	0.80	CRISPR-associated endonuclease Cas9		0
H3NFH0_9LACT	H3NFH0_9LACT	1332	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	4.8e-168	572.3	27.2	1	1	2.3e-172	1.7e-167	570.470886230469	27.22	9	1267	4	1213	2	1329	0.80	CRISPR-associated endonuclease Cas9		0
A0A1Q8RF43_9STRE	A0A1Q8RF43_9STRE	1343	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	8.3e-168	571.5	29.6	1	1	2.9e-172	2.1e-167	570.189086914062	29.62	7	1393	2	1337	1	1339	0.81	CRISPR-associated endonuclease Cas9		0
CAS9_STRMU	CAS9_STRMU	1345	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.4e-167	569.5	27.3	1	1	7.0e-172	5.2e-167	568.892211914062	27.28	9	1274	4	1230	2	1340	0.79	CRISPR-associated endonuclease Cas9		0
A0A1I6SZS7_9BACI	A0A1I6SZS7_9BACI	1336	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	5.8e-167	568.7	26.5	1	1	1.1e-171	7.9e-167	568.281982421875	26.49	9	1391	4	1334	2	1336	0.81	CRISPR-associated endonuclease Cas9		0
R5MT23_9MOLU	R5MT23_9MOLU	1345	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.6e-166	567.3	30.0	1	1	2.7e-171	2.0e-166	566.930541992188	29.98	8	1169	2	1133	1	1143	0.82	CRISPR-associated endonuclease Cas9		0
G2KVM6_LACSM	G2KVM6_LACSM	1331	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.7e-166	566.5	23.8	1	1	4.9e-171	3.6e-166	566.097900390625	23.83	8	1393	4	1328	1	1329	0.83	CRISPR-associated endonuclease Cas9		0
A0A0R1S2S1_9LACO	A0A0R1S2S1_9LACO	1363	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	5.1e-166	565.6	16.5	1	1	9.6e-171	7.1e-166	565.126098632812	16.45	9	1224	4	1175	1	1360	0.78	CRISPR-associated endonuclease Cas9		0
J9W3C2_LACBU	J9W3C2_LACBU	1371	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.1e-165	564.5	15.4	1	1	3.8e-170	2.8e-165	563.150329589844	15.37	8	1191	4	1149	2	1163	0.84	CRISPR-associated endonuclease Cas9		0
R6ET93_9FIRM	R6ET93_9FIRM	1370	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.2e-165	563.5	25.7	1	1	4.0e-170	2.9e-165	563.091491699219	25.69	2	1391	3	1368	2	1370	0.83	CRISPR-associated endonuclease Cas9		0
R5SXF4_9CLOT	R5SXF4_9CLOT	1356	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.4e-165	563.4	26.6	1	2	1.7e-160	1.2e-155	531.21875	20.30	8	1032	5	1011	1	1031	0.86	CRISPR-associated endonuclease Cas9		0
R5SXF4_9CLOT	R5SXF4_9CLOT	1356	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.4e-165	563.4	26.6	2	2	4.4e-11	3.2e-06	36.1417045593262	0.38	1111	1389	1068	1349	1033	1353	0.75	CRISPR-associated endonuclease Cas9		0
F9HIG7_9STRE	F9HIG7_9STRE	1371	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	5.2e-165	562.3	28.0	1	1	1.8e-169	1.3e-164	560.902648925781	27.97	8	1392	4	1364	1	1367	0.79	CRISPR-associated endonuclease Cas9		0
A0A261F7M3_9BIFI	A0A261F7M3_9BIFI	1399	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.0e-164	561.3	20.0	1	1	9.8e-169	7.2e-164	558.470947265625	19.99	9	1392	11	1388	6	1390	0.81	CRISPR-associated endonuclease Cas9		0
A0A0J5P9G6_9LACT	A0A0J5P9G6_9LACT	1319	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.6e-164	560.0	18.6	1	1	2.0e-167	1.5e-162	554.116943359375	18.62	10	1265	3	1204	1	1316	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R1W1T1_9LACO	A0A0R1W1T1_9LACO	1366	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	4.2e-164	559.2	21.7	1	1	7.0e-169	5.2e-164	558.951049804688	21.75	9	1394	4	1364	1	1365	0.81	CRISPR-associated endonuclease Cas9		0
W3Y2C1_9FIRM	W3Y2C1_9FIRM	1399	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.7e-162	553.9	21.5	1	1	7.4e-167	5.4e-162	552.251586914062	21.35	9	1238	21	1228	17	1236	0.81	CRISPR-associated endonuclease Cas9		0
E0NJ84_9FIRM	E0NJ84_9FIRM	1364	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	7.0e-162	551.9	38.5	1	1	1.2e-166	8.8e-162	551.562133789062	38.47	8	1391	5	1359	1	1362	0.80	CRISPR-associated endonuclease Cas9		0
G5JVJ9_9STRE	G5JVJ9_9STRE	1338	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.1e-161	551.3	24.8	1	1	8.7e-166	6.3e-161	548.712768554688	24.80	7	1169	2	1128	1	1333	0.82	CRISPR-associated endonuclease Cas9		0
Q8E042_STRA5	Q8E042_STRA5	1370	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.5e-161	550.7	30.3	1	1	2.9e-166	2.2e-161	550.263549804688	30.32	9	1394	4	1365	1	1366	0.78	CRISPR-associated endonuclease Cas9		0
A0A0R1MNC7_9LACO	A0A0R1MNC7_9LACO	1351	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.5e-161	550.0	7.3	1	1	5.5e-166	4.1e-161	549.354736328125	7.28	9	1393	4	1348	2	1349	0.83	CRISPR-associated endonuclease Cas9		0
W9EE99_9LACO	W9EE99_9LACO	1327	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.0e-161	549.8	15.3	1	1	1.6e-165	1.2e-160	547.7880859375	15.31	8	1393	6	1324	1	1325	0.79	CRISPR-associated endonuclease Cas9		0
A0A1L8SVK0_9ENTE	A0A1L8SVK0_9ENTE	1331	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.0e-161	549.8	19.9	1	1	5.3e-166	3.9e-161	549.412292480469	19.89	9	1252	4	1199	1	1330	0.78	CRISPR-associated endonuclease Cas9		0
A0A0R1TV35_9LACO	A0A0R1TV35_9LACO	1316	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	8.4e-161	548.3	17.4	1	1	2.1e-165	1.5e-160	547.455810546875	17.40	9	1201	5	1143	2	1191	0.80	CRISPR-associated endonuclease Cas9		0
A0A1G9IV55_9CLOT	A0A1G9IV55_9CLOT	1371	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.7e-160	547.3	22.3	1	1	4.3e-165	3.1e-160	546.411437988281	22.28	6	1390	22	1361	17	1364	0.82	CRISPR-associated endonuclease Cas9		0
A0A1G5VTW4_9FIRM	A0A1G5VTW4_9FIRM	1359	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.9e-160	547.1	19.4	1	1	6.1e-165	4.5e-160	545.90771484375	19.41	6	1392	5	1352	2	1354	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R2I8Q5_9LACO	A0A0R2I8Q5_9LACO	1378	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.0e-160	546.5	24.5	1	1	1.2e-164	9.1e-160	544.878356933594	24.51	8	1393	4	1374	1	1376	0.80	CRISPR-associated endonuclease Cas9		0
E6LI02_9ENTE	E6LI02_9ENTE	1330	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.3e-160	546.3	21.4	1	1	6.5e-165	4.8e-160	545.815246582031	21.38	8	1171	3	1121	1	1193	0.83	CRISPR-associated endonuclease Cas9		0
R9MHT9_9FIRM	R9MHT9_9FIRM	1338	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	3.6e-160	546.2	20.3	1	1	8.5e-164	6.3e-159	542.106201171875	20.33	9	1390	3	1332	1	1336	0.80	CRISPR-associated endonuclease Cas9		0
Q1WVK1_LACS1	Q1WVK1_LACS1	1149	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	7.2e-160	545.2	30.8	1	1	1.2e-164	8.9e-160	544.906860351562	30.81	8	1188	2	1127	1	1134	0.83	CRISPR-associated endonuclease Cas9		0
V5XLV7_ENTMU	V5XLV7_ENTMU	1330	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.3e-159	544.3	21.3	1	1	3.8e-164	2.8e-159	543.2548828125	21.30	8	1393	3	1321	1	1323	0.83	CRISPR-associated endonuclease Cas9		0
R6U7U5_9CLOT	R6U7U5_9CLOT	1323	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.0e-159	543.7	27.0	1	2	7.9e-160	5.8e-155	528.961730957031	21.40	9	1038	3	992	1	1001	0.86	CRISPR-associated endonuclease Cas9		0
R6U7U5_9CLOT	R6U7U5_9CLOT	1323	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.0e-159	543.7	27.0	2	2	1.2e-05	0.86	18.1408424377441	0.25	1146	1390	1070	1317	1041	1321	0.68	CRISPR-associated endonuclease Cas9		0
C2D302_LACBR	C2D302_LACBR	1377	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	4.0e-159	542.7	22.1	1	1	8.7e-164	6.4e-159	542.080383300781	22.10	9	1389	11	1370	4	1375	0.78	CRISPR-associated endonuclease Cas9		0
R7KBA0_9CLOT	R7KBA0_9CLOT	1343	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	5.5e-159	542.3	34.4	1	1	9.2e-164	6.7e-159	542.004638671875	34.44	6	1176	3	1142	1	1341	0.80	CRISPR-associated endonuclease Cas9		0
J0DFD8_9BIFI	J0DFD8_9BIFI	1471	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.3e-158	541.0	23.2	1	1	2.5e-163	1.8e-158	540.579772949219	23.16	9	1250	14	1296	7	1331	0.80	CRISPR-associated endonuclease Cas9		0
A0A1Q8EAV4_9STRE	A0A1Q8EAV4_9STRE	1370	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.4e-158	540.9	21.7	1	1	4.4e-163	3.2e-158	539.741760253906	21.72	9	1262	5	1242	2	1253	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R2HZC9_9LACO	A0A0R2HZC9_9LACO	1365	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.7e-158	540.7	19.1	1	1	2.8e-163	2.1e-158	540.397277832031	19.07	9	1392	5	1355	2	1358	0.79	CRISPR-associated endonuclease Cas9		0
A0A1I1T9Q3_9LACO	A0A1I1T9Q3_9LACO	1396	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.6e-158	540.0	20.8	1	1	5.2e-163	3.8e-158	539.50439453125	20.76	6	1392	4	1392	1	1394	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R2JSC5_9LACO	A0A0R2JSC5_9LACO	1341	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	4.0e-158	539.4	25.7	1	1	8.5e-163	6.2e-158	538.806701660156	25.69	9	1393	7	1338	2	1339	0.81	CRISPR-associated endonuclease Cas9		0
R5J5B2_9FIRM	R5J5B2_9FIRM	1387	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	6.9e-158	538.6	32.9	1	1	2.2e-162	1.6e-157	537.427307128906	28.24	6	1036	37	1035	32	1049	0.84	CRISPR-associated endonuclease Cas9		0
B5CL59_9FIRM	B5CL59_9FIRM	1341	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	9.5e-158	538.2	26.1	1	2	9.8e-156	7.2e-151	515.402160644531	20.18	10	1032	5	998	2	1017	0.83	CRISPR-associated endonuclease Cas9		0
B5CL59_9FIRM	B5CL59_9FIRM	1341	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	9.5e-158	538.2	26.1	2	2	7.0e-08	0.0051	25.5151653289795	0.31	1103	1390	1046	1335	1029	1338	0.77	CRISPR-associated endonuclease Cas9		0
D4J3S7_9FIRM	D4J3S7_9FIRM	1338	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.7e-157	537.4	24.0	1	1	4.1e-160	3.0e-155	529.920776367188	24.04	8	1390	3	1332	1	1336	0.80	CRISPR-associated endonuclease Cas9		0
M4YX12_STREQ	M4YX12_STREQ	1371	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	2.5e-157	536.8	23.7	1	1	4.3e-162	3.2e-157	536.451110839844	23.65	9	1392	4	1364	1	1367	0.80	CRISPR-associated endonuclease Cas9		0
A0A095XEU7_9FIRM	A0A095XEU7_9FIRM	1335	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	8.2e-157	535.1	28.1	1	1	1.3e-161	9.7e-157	534.852905273438	28.15	9	1170	3	1124	1	1333	0.84	CRISPR-associated endonuclease Cas9		0
A0A1R4JY54_9SPHI	A0A1R4JY54_9SPHI	1337	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.0e-156	534.8	15.8	1	1	1.9e-161	1.4e-156	534.324584960938	15.78	9	1171	4	1130	1	1150	0.83	CRISPR-associated endonuclease Cas9		0
W1U735_9FIRM	W1U735_9FIRM	1391	>tr|U2VD49|U2VD49_9ACTN CRISPR-associated endonuclease Cas9 OS=Olsenella profusa F0195 OX=1125712 GN=cas9 PE=3 SV=1	-	1395	1.8e-156	533.9	25.8	1	1	1.2e-158	9.2e-154	524.992553710938	22.54	7	1171	4	1145	1	1164	0.82	CRISPR-associated endonuclease Cas9		0
