Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A0R2I8Q5_9LACO	A0A0R2I8Q5_9LACO	1378	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1219.3	48.9	1	1	0.0e+00	0.0e+00	1219.14074707031	48.92	6	1384	4	1375	1	1377	0.94	CRISPR-associated endonuclease Cas9		0
A0A0F4LLE0_9LACO	A0A0F4LLE0_9LACO	1391	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1194.1	54.0	1	1	0.0e+00	0.0e+00	1193.970703125	54.02	2	1386	2	1389	1	1389	0.95	CRISPR-associated endonuclease Cas9		0
A0A0R1RRH5_9LACO	A0A0R1RRH5_9LACO	1364	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1176.6	33.8	1	1	0.0e+00	0.0e+00	1176.46325683594	33.85	7	1386	4	1364	1	1364	0.93	CRISPR-associated endonuclease Cas9		0
A0A0R1W1T1_9LACO	A0A0R1W1T1_9LACO	1366	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1166.8	45.3	1	1	0.0e+00	0.0e+00	1166.67529296875	45.31	7	1386	4	1366	1	1366	0.94	CRISPR-associated endonuclease Cas9		0
A0A0D4CLL6_LACMC	A0A0D4CLL6_LACMC	1396	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1154.6	49.1	1	1	0.0e+00	0.0e+00	1152.37084960938	49.10	8	1386	11	1396	6	1396	0.90	CRISPR-associated endonuclease Cas9		0
A0A0D0YUU5_9LACO	A0A0D0YUU5_9LACO	1370	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1148.0	47.5	1	1	0.0e+00	0.0e+00	1147.62072753906	47.46	7	1386	5	1366	2	1366	0.93	CRISPR-associated endonuclease Cas9		0
A0A081BKX9_9LACO	A0A081BKX9_9LACO	1332	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1123.5	42.0	1	1	0.0e+00	0.0e+00	1123.20861816406	42.02	6	1345	3	1326	1	1329	0.93	CRISPR-associated endonuclease Cas9		0
A0A0R2DGS6_9LACO	A0A0R2DGS6_9LACO	1369	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1120.4	40.1	1	1	0.0e+00	0.0e+00	1120.18835449219	40.06	7	1386	4	1369	1	1369	0.92	CRISPR-associated endonuclease Cas9		0
A0A0R1WWN2_9LACO	A0A0R1WWN2_9LACO	1368	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1119.8	38.4	1	1	0.0e+00	0.0e+00	1119.67663574219	38.39	7	1386	4	1368	1	1368	0.93	CRISPR-associated endonuclease Cas9		0
G2KVM6_LACSM	G2KVM6_LACSM	1331	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1097.0	65.8	1	1	0.0e+00	0.0e+00	1096.66906738281	65.76	6	1385	4	1330	2	1331	0.93	CRISPR-associated endonuclease Cas9		0
A0A2S2JKP0_9LACO	A0A2S2JKP0_9LACO	1458	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1088.8	85.7	1	2	1.1e-66	1.2e-61	220.178588867188	23.04	7	405	3	402	1	475	0.88	CRISPR-associated endonuclease Cas9		0
A0A2S2JKP0_9LACO	A0A2S2JKP0_9LACO	1458	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1088.8	85.7	2	2	6.9e-264	7.7e-259	873.453918457031	56.16	400	1386	494	1458	448	1458	0.92	CRISPR-associated endonuclease Cas9		0
A0A0R1SG79_9LACO	A0A0R1SG79_9LACO	1376	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1085.9	23.7	1	1	0.0e+00	0.0e+00	1085.73803710938	23.70	6	1386	17	1376	12	1376	0.93	CRISPR-associated endonuclease Cas9		0
A0A0R1RFJ4_9LACO	A0A0R1RFJ4_9LACO	1336	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	0.0e+00	1084.0	52.1	1	1	0.0e+00	0.0e+00	1083.87145996094	52.12	24	1386	1	1336	1	1336	0.92	CRISPR-associated endonuclease Cas9		0
A0A0R2JSC5_9LACO	A0A0R2JSC5_9LACO	1341	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	2.4e-316	1064.1	67.8	1	1	2.2e-321	2.4e-316	1063.87878417969	67.75	4	1386	4	1341	1	1341	0.91	CRISPR-associated endonuclease Cas9		0
W9EE99_9LACO	W9EE99_9LACO	1327	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	2.1e-307	1034.4	39.5	1	1	2.2e-312	2.5e-307	1034.09619140625	39.48	1	1386	1	1327	1	1327	0.91	CRISPR-associated endonuclease Cas9		0
Q1WVK1_LACS1	Q1WVK1_LACS1	1149	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	7.3e-306	1029.2	75.1	1	1	7.3e-311	8.1e-306	1029.07922363281	75.08	6	1188	2	1136	1	1149	0.93	CRISPR-associated endonuclease Cas9		0
A0A0R2DR00_9LACO	A0A0R2DR00_9LACO	1345	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	3.5e-304	1023.7	20.5	1	1	3.9e-309	4.3e-304	1023.35797119141	20.51	5	1386	2	1345	1	1345	0.92	CRISPR-associated endonuclease Cas9		0
A0A0R1MNC7_9LACO	A0A0R1MNC7_9LACO	1351	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	3.0e-295	994.1	14.8	1	1	3.1e-300	3.4e-295	993.870300292969	14.79	7	1386	4	1351	1	1351	0.91	CRISPR-associated endonuclease Cas9		0
A0A0R1RHH9_9LACO	A0A0R1RHH9_9LACO	1378	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	9.9e-294	989.0	30.3	1	1	1.1e-298	1.2e-293	988.778198242188	30.25	6	1385	14	1377	10	1378	0.90	CRISPR-associated endonuclease Cas9		0
A0A0R2DLB6_9LACO	A0A0R2DLB6_9LACO	1402	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	7.4e-286	963.0	69.0	1	2	2.7e-58	2.9e-53	192.389343261719	13.03	7	404	5	388	1	407	0.89	CRISPR-associated endonuclease Cas9		0
A0A0R2DLB6_9LACO	A0A0R2DLB6_9LACO	1402	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	7.4e-286	963.0	69.0	2	2	1.2e-234	1.4e-229	776.544494628906	48.10	392	1380	417	1396	401	1402	0.91	CRISPR-associated endonuclease Cas9		0
A0A0R2N0I6_9LACO	A0A0R2N0I6_9LACO	1346	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	2.7e-282	951.2	18.3	1	1	2.8e-287	3.1e-282	950.947448730469	18.34	5	1386	2	1346	1	1346	0.92	CRISPR-associated endonuclease Cas9		0
A0A0R1K630_9LACO	A0A0R1K630_9LACO	1376	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	5.8e-279	940.1	14.9	1	1	6.1e-283	6.8e-278	936.572814941406	14.91	7	1386	4	1376	1	1376	0.85	CRISPR-associated endonuclease Cas9		0
A0A0R2DIR3_9LACO	A0A0R2DIR3_9LACO	1346	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	6.7e-240	810.7	52.8	1	1	6.9e-245	7.7e-240	810.515930175781	52.75	5	1379	4	1341	1	1346	0.87	CRISPR-associated endonuclease Cas9		0
A0A0C1M7A0_9LACO	A0A0C1M7A0_9LACO	942	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	4.7e-233	788.0	37.6	1	1	4.8e-238	5.3e-233	787.861633300781	37.64	419	1386	1	942	1	942	0.93	CRISPR-associated protein, SAG0894 family		0
A0A0R2HIR8_9LACT	A0A0R2HIR8_9LACT	1333	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	6.0e-209	708.2	49.8	1	1	2.1e-213	2.3e-208	706.247375488281	49.83	8	1386	13	1332	7	1332	0.85	CRISPR-associated endonuclease Cas9		0
A0A0J5P9G6_9LACT	A0A0J5P9G6_9LACT	1319	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	8.8e-202	684.4	42.2	1	1	2.3e-206	2.5e-201	682.911743164062	42.16	8	1386	3	1318	1	1318	0.84	CRISPR-associated endonuclease Cas9		0
X0QNI0_9LACO	X0QNI0_9LACO	1366	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.3e-197	670.6	21.6	1	1	1.5e-202	1.6e-197	670.282165527344	21.62	5	1384	2	1358	1	1360	0.83	CRISPR-associated endonuclease Cas9		0
A0A0R2FVI8_9LACT	A0A0R2FVI8_9LACT	1309	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.5e-195	663.8	26.6	1	1	3.5e-200	3.8e-195	662.432312011719	26.57	18	1386	3	1308	1	1308	0.84	CRISPR-associated endonuclease Cas9		0
A0A1P8Q111_9LACO	A0A1P8Q111_9LACO	1365	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	2.6e-189	643.1	65.3	1	1	3.0e-194	3.4e-189	642.744934082031	65.31	3	1382	3	1363	1	1365	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R2JE56_9LACT	A0A0R2JE56_9LACT	1370	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	8.7e-189	641.4	44.8	1	1	9.6e-194	1.1e-188	641.085327148438	44.81	6	1386	5	1363	1	1363	0.85	CRISPR-associated endonuclease Cas9		0
J9YH95_LEUGJ	J9YH95_LEUGJ	1355	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.9e-187	637.0	43.7	1	1	2.9e-192	3.2e-187	636.204833984375	43.74	8	1379	3	1349	1	1354	0.81	CRISPR-associated endonuclease Cas9		0
G9WGU4_9LACT	G9WGU4_9LACT	1389	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	7.7e-185	628.3	42.4	1	1	1.4e-189	1.5e-184	627.306518554688	42.42	6	1383	3	1381	1	1384	0.81	CRISPR-associated endonuclease Cas9		0
A0A261F7M3_9BIFI	A0A261F7M3_9BIFI	1399	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	6.8e-183	621.9	23.5	1	1	1.7e-187	1.9e-182	620.4072265625	23.45	7	1386	11	1392	8	1392	0.79	CRISPR-associated endonuclease Cas9		0
J0DFD8_9BIFI	J0DFD8_9BIFI	1471	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	6.9e-182	618.5	33.2	1	2	2.4e-183	2.7e-178	606.635192871094	33.01	7	1169	14	1226	9	1252	0.80	CRISPR-associated endonuclease Cas9		0
J0DFD8_9BIFI	J0DFD8_9BIFI	1471	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	6.9e-182	618.5	33.2	2	2	0.0031	340	9.95555400848389	0.01	1335	1386	1412	1463	1389	1463	0.84	CRISPR-associated endonuclease Cas9		0
D4J3S7_9FIRM	D4J3S7_9FIRM	1338	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	3.9e-175	596.1	43.2	1	1	5.7e-180	6.3e-175	595.450988769531	43.22	6	1383	3	1335	1	1338	0.83	CRISPR-associated endonuclease Cas9		0
B5CL59_9FIRM	B5CL59_9FIRM	1341	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.9e-172	587.2	45.6	1	1	1.1e-176	1.2e-171	584.607360839844	45.59	7	1382	4	1337	1	1340	0.82	CRISPR-associated endonuclease Cas9		0
A0A0H4LAX2_9LACO	A0A0H4LAX2_9LACO	1356	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.6e-171	584.2	66.8	1	1	1.8e-176	2.0e-171	583.864135742188	66.77	1	1383	1	1355	1	1356	0.81	CRISPR-associated endonuclease Cas9		0
R6P3Z6_9FIRM	R6P3Z6_9FIRM	1356	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.5e-170	581.0	59.5	1	1	1.7e-175	1.8e-170	580.674255371094	59.52	7	1382	5	1352	2	1356	0.81	CRISPR-associated endonuclease Cas9		0
R5RU71_9CLOT	R5RU71_9CLOT	1349	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	5.8e-170	579.0	51.0	1	1	1.6e-174	1.8e-169	577.379150390625	50.95	6	1383	3	1346	1	1349	0.79	CRISPR-associated endonuclease Cas9		0
R9MHT9_9FIRM	R9MHT9_9FIRM	1338	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	2.1e-168	573.8	17.6	1	1	4.2e-173	4.6e-168	572.719116210938	17.61	6	1383	2	1335	1	1338	0.81	CRISPR-associated endonuclease Cas9		0
R5SXF4_9CLOT	R5SXF4_9CLOT	1356	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	3.6e-168	573.1	41.0	1	1	8.6e-173	9.5e-168	571.67333984375	41.03	5	1382	4	1352	1	1356	0.79	CRISPR-associated endonuclease Cas9		0
A0A179EQS1_ENTTH	A0A179EQS1_ENTTH	1327	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.5e-164	561.1	45.5	1	1	1.6e-169	1.8e-164	560.811706542969	45.52	6	1378	3	1321	1	1327	0.79	CRISPR-associated endonuclease Cas9		0
F7UWL3_EEGSY	F7UWL3_EEGSY	1380	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	6.0e-164	559.1	2.8	1	1	6.8e-169	7.5e-164	558.761474609375	2.80	7	1383	8	1378	3	1380	0.80	CRISPR-associated endonuclease Cas9		0
A0A1I6SZS7_9BACI	A0A1I6SZS7_9BACI	1336	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	6.4e-164	559.0	52.8	1	1	6.8e-169	7.6e-164	558.7529296875	52.80	7	1382	4	1335	1	1336	0.81	CRISPR-associated endonuclease Cas9		0
R6ZAM8_9CLOT	R6ZAM8_9CLOT	1340	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	7.1e-164	558.8	28.5	1	1	8.7e-168	9.6e-163	555.096618652344	28.54	6	1383	3	1337	1	1340	0.80	CRISPR-associated endonuclease Cas9		0
R6ET93_9FIRM	R6ET93_9FIRM	1370	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	8.0e-163	555.4	41.8	1	1	9.0e-168	1.0e-162	555.037841796875	41.76	2	1382	5	1369	4	1370	0.82	CRISPR-associated endonuclease Cas9		0
A0A242K0X1_9ENTE	A0A242K0X1_9ENTE	1337	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	2.2e-162	553.9	47.2	1	1	2.5e-167	2.8e-162	553.570739746094	47.21	6	1385	2	1337	1	1337	0.82	CRISPR-associated endonuclease Cas9		0
G5JVJ9_9STRE	G5JVJ9_9STRE	1338	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	3.7e-162	553.2	49.0	1	1	4.8e-167	5.3e-162	552.647766113281	48.97	5	1165	2	1131	1	1149	0.83	CRISPR-associated endonuclease Cas9		0
R6I3U9_9ACTN	R6I3U9_9ACTN	1396	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	7.6e-162	552.1	9.5	1	1	8.3e-167	9.3e-162	551.839721679688	9.50	6	1383	9	1394	4	1396	0.82	CRISPR-associated endonuclease Cas9		0
A0A1Q2D5C5_9ENTE	A0A1Q2D5C5_9ENTE	1332	>tr|I7L6U4|I7L6U4_9LACO CRISPR-associated endonuclease Cas9 OS=Lactobacillus hominis DSM 23910 = CRBIP 24.179 OX=1423758 GN=cas9 PE=3 SV=1	-	1386	1.1e-160	548.2	42.2	1	1	1.4e-165	1.5e-160	547.7890625	42.19	7	1260	4	1201	1	1331	0.80	CRISPR-associated endonuclease Cas9		0
