Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
U2U1P0_9ACTN	U2U1P0_9ACTN	1346	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	9.7e-294	988.9	11.0	1	1	1.7e-298	1.3e-293	988.46142578125	11.01	115	1395	58	1337	46	1340	0.88	CRISPR-associated endonuclease Cas9		0
R7I2K1_9CLOT	R7I2K1_9CLOT	1381	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	6.4e-191	648.2	37.3	1	1	5.1e-195	3.9e-190	645.603393554688	37.27	8	1394	9	1378	3	1381	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R2HM97_9FIRM	A0A0R2HM97_9FIRM	1344	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	6.1e-190	645.0	32.2	1	1	9.4e-195	7.1e-190	644.73095703125	32.20	5	1280	4	1230	1	1341	0.83	CRISPR-associated endonuclease Cas9		0
R7GMQ9_9FIRM	R7GMQ9_9FIRM	1333	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	9.3e-179	607.9	25.3	1	1	1.5e-183	1.1e-178	607.618896484375	25.28	9	1341	7	1280	1	1330	0.86	CRISPR-associated endonuclease Cas9		0
A0A1P8Q111_9LACO	A0A1P8Q111_9LACO	1365	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	3.6e-178	606.0	22.0	1	1	8.1e-183	6.2e-178	605.175231933594	22.05	6	1274	4	1244	1	1327	0.83	CRISPR-associated endonuclease Cas9		0
A0A1I0EHL5_9FIRM	A0A1I0EHL5_9FIRM	1319	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.6e-175	595.4	35.6	1	1	8.8e-180	6.6e-175	595.125915527344	35.58	9	1354	7	1281	2	1319	0.81	CRISPR-associated endonuclease Cas9		0
R5MT23_9MOLU	R5MT23_9MOLU	1345	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.0e-171	584.6	30.9	1	1	1.6e-176	1.2e-171	584.348083496094	30.87	8	1228	2	1173	1	1241	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R1W1T1_9LACO	A0A0R1W1T1_9LACO	1366	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	8.4e-168	571.6	19.2	1	1	1.5e-172	1.1e-167	571.204040527344	19.22	9	1398	4	1364	1	1365	0.81	CRISPR-associated endonuclease Cas9		0
A0A0J5P9G6_9LACT	A0A0J5P9G6_9LACT	1319	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.5e-165	564.1	18.9	1	1	7.2e-169	5.4e-164	558.975952148438	18.94	10	1397	3	1315	1	1317	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R1S2S1_9LACO	A0A0R1S2S1_9LACO	1363	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	2.4e-165	563.5	13.6	1	1	4.3e-170	3.3e-165	563.017700195312	13.60	9	1204	4	1144	1	1359	0.84	CRISPR-associated endonuclease Cas9		0
A0A0R2HIR8_9LACT	A0A0R2HIR8_9LACT	1333	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	3.6e-165	562.9	26.5	1	1	7.5e-170	5.7e-165	562.220520019531	26.47	9	1397	12	1329	6	1331	0.82	CRISPR-associated endonuclease Cas9		0
A0A0H4LAX2_9LACO	A0A0H4LAX2_9LACO	1356	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	4.7e-165	562.5	16.2	1	1	7.7e-170	5.8e-165	562.179260253906	16.24	8	1235	6	1192	1	1355	0.81	CRISPR-associated endonuclease Cas9		0
A0A1I6SZS7_9BACI	A0A1I6SZS7_9BACI	1336	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.8e-165	562.2	23.9	1	1	9.4e-170	7.1e-165	561.889221191406	23.90	9	1315	4	1251	2	1336	0.80	CRISPR-associated endonuclease Cas9		0
A0A139NKI7_9STRE	A0A139NKI7_9STRE	1362	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	6.6e-165	562.0	19.7	1	1	1.2e-169	9.3e-165	561.506408691406	19.66	9	1394	4	1353	2	1357	0.78	CRISPR-associated endonuclease Cas9		0
J9W3C2_LACBU	J9W3C2_LACBU	1371	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.3e-164	559.0	13.0	1	1	1.2e-168	8.7e-164	558.29150390625	13.02	8	1216	4	1162	2	1190	0.84	CRISPR-associated endonuclease Cas9		0
A0A1L8SVK0_9ENTE	A0A1L8SVK0_9ENTE	1331	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.3e-163	557.7	19.2	1	1	2.1e-168	1.6e-163	557.4296875	19.20	9	1247	4	1183	1	1283	0.84	CRISPR-associated endonuclease Cas9		0
E6LI02_9ENTE	E6LI02_9ENTE	1330	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	2.3e-163	556.9	23.6	1	1	3.9e-168	2.9e-163	556.533386230469	23.61	8	1397	3	1327	1	1328	0.84	CRISPR-associated endonuclease Cas9		0
A0A1Q8RF43_9STRE	A0A1Q8RF43_9STRE	1343	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	8.6e-163	555.0	29.6	1	1	4.6e-167	3.5e-162	552.981140136719	29.60	7	1397	2	1337	1	1339	0.83	CRISPR-associated endonuclease Cas9		0
A0A0R1MNC7_9LACO	A0A0R1MNC7_9LACO	1351	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.4e-162	552.3	3.2	1	1	1.3e-166	9.7e-162	551.513427734375	3.15	9	1397	4	1348	2	1350	0.80	CRISPR-associated endonuclease Cas9		0
CAS9_STRMU	CAS9_STRMU	1345	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	9.4e-162	551.5	27.1	1	1	1.8e-166	1.3e-161	551.040100097656	27.14	9	1395	4	1337	2	1341	0.83	CRISPR-associated endonuclease Cas9		0
R5SXF4_9CLOT	R5SXF4_9CLOT	1356	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	2.6e-161	550.1	28.4	1	2	1.9e-157	1.4e-152	521.135131835938	21.06	8	1040	5	1011	1	1021	0.86	CRISPR-associated endonuclease Cas9		0
R5SXF4_9CLOT	R5SXF4_9CLOT	1356	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	2.6e-161	550.1	28.4	2	2	2.7e-10	2.1e-05	33.5473175048828	0.71	1152	1393	1094	1349	1081	1353	0.74	CRISPR-associated endonuclease Cas9		0
H3NFH0_9LACT	H3NFH0_9LACT	1332	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	3.6e-161	549.6	26.2	1	1	3.4e-165	2.5e-160	546.807678222656	26.20	9	1292	4	1228	2	1328	0.83	CRISPR-associated endonuclease Cas9		0
R7N9S8_9FIRM	R7N9S8_9FIRM	1426	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	4.7e-161	549.2	40.3	1	1	6.5e-165	4.9e-160	545.857788085938	40.33	10	1396	2	1414	1	1417	0.77	CRISPR-associated endonuclease Cas9		0
D6GRK4_FILAD	D6GRK4_FILAD	1365	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	6.1e-161	548.9	37.1	1	1	2.0e-165	1.5e-160	547.523193359375	37.07	7	1395	2	1363	1	1365	0.79	CRISPR-associated endonuclease Cas9		0
A0A095XEU7_9FIRM	A0A095XEU7_9FIRM	1335	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	6.2e-160	545.5	27.6	1	1	1.0e-164	7.7e-160	545.206848144531	27.61	9	1221	3	1159	1	1198	0.85	CRISPR-associated endonuclease Cas9		0
A0A0R2I8Q5_9LACO	A0A0R2I8Q5_9LACO	1378	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.0e-159	544.8	22.9	1	1	3.8e-164	2.9e-159	543.316162109375	22.89	8	1397	4	1374	1	1376	0.79	CRISPR-associated endonuclease Cas9		0
V5XLV7_ENTMU	V5XLV7_ENTMU	1330	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.1e-159	544.7	16.5	1	1	3.3e-164	2.5e-159	543.541198730469	16.46	8	1182	3	1116	1	1140	0.84	CRISPR-associated endonuclease Cas9		0
F9HIG7_9STRE	F9HIG7_9STRE	1371	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	2.8e-159	543.4	26.2	1	1	1.3e-163	9.8e-159	541.552856445312	26.19	8	1394	4	1362	1	1366	0.78	CRISPR-associated endonuclease Cas9		0
W9EE99_9LACO	W9EE99_9LACO	1327	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	3.1e-159	543.2	13.5	1	1	9.1e-164	6.8e-159	542.069702148438	13.47	8	1397	6	1324	1	1326	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R2HZC9_9LACO	A0A0R2HZC9_9LACO	1365	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	3.5e-159	543.0	17.9	1	1	6.1e-164	4.6e-159	542.63916015625	17.87	9	1302	5	1254	2	1357	0.78	CRISPR-associated endonuclease Cas9		0
A0A1I1T9Q3_9LACO	A0A1I1T9Q3_9LACO	1396	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.1e-158	541.4	19.9	1	1	2.6e-163	1.9e-158	540.580017089844	19.87	6	1397	4	1393	1	1394	0.80	CRISPR-associated endonuclease Cas9		0
A0A0R1TV35_9LACO	A0A0R1TV35_9LACO	1316	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.7e-158	540.7	17.0	1	1	3.7e-163	2.8e-158	540.060668945312	16.97	9	1229	5	1157	2	1197	0.81	CRISPR-associated endonuclease Cas9		0
A0A242K0X1_9ENTE	A0A242K0X1_9ENTE	1337	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.8e-158	540.7	20.2	1	1	3.1e-163	2.4e-158	540.291564941406	20.17	9	1397	3	1335	1	1336	0.80	CRISPR-associated endonuclease Cas9		0
A0A261F7M3_9BIFI	A0A261F7M3_9BIFI	1399	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	3.0e-158	539.9	16.0	1	1	6.0e-162	4.5e-157	536.0458984375	15.93	9	1279	11	1267	6	1286	0.80	CRISPR-associated endonuclease Cas9		0
B5CL59_9FIRM	B5CL59_9FIRM	1341	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.2e-158	539.2	24.1	1	2	1.6e-157	1.2e-152	521.379455566406	18.29	10	1040	5	998	2	1017	0.84	CRISPR-associated endonuclease Cas9		0
B5CL59_9FIRM	B5CL59_9FIRM	1341	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.2e-158	539.2	24.1	2	2	1.4e-06	0.1	21.281005859375	0.29	1152	1394	1080	1335	1039	1338	0.73	CRISPR-associated endonuclease Cas9		0
Q1WVK1_LACS1	Q1WVK1_LACS1	1149	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.9e-158	539.0	29.4	1	1	1.0e-162	7.6e-158	538.611999511719	29.38	8	1201	2	1128	1	1140	0.82	CRISPR-associated endonuclease Cas9		0
D4J3S7_9FIRM	D4J3S7_9FIRM	1338	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	6.9e-158	538.7	23.0	1	1	1.8e-160	1.4e-155	531.104309082031	22.98	8	1394	3	1332	1	1336	0.79	CRISPR-associated endonuclease Cas9		0
R5N3I1_9FIRM	R5N3I1_9FIRM	1345	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	9.7e-158	538.3	24.3	1	1	1.0e-160	7.5e-156	531.989685058594	24.33	3	1394	5	1340	3	1343	0.82	CRISPR-associated endonuclease Cas9		0
A0A1Q2D5C5_9ENTE	A0A1Q2D5C5_9ENTE	1332	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	1.3e-157	537.9	16.4	1	1	2.7e-162	2.1e-157	537.166931152344	16.41	9	1396	4	1329	2	1331	0.80	CRISPR-associated endonuclease Cas9		0
A0A1X6WKP1_9ENTE	A0A1X6WKP1_9ENTE	1339	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	2.0e-157	537.2	22.3	1	1	3.6e-162	2.7e-157	536.775695800781	22.31	9	1256	4	1202	2	1219	0.84	CRISPR-associated endonuclease Cas9		0
Q8E042_STRA5	Q8E042_STRA5	1370	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	3.5e-157	536.4	32.3	1	1	1.5e-161	1.1e-156	534.764831542969	32.29	9	1398	4	1365	1	1366	0.78	CRISPR-associated endonuclease Cas9		0
E0NJ84_9FIRM	E0NJ84_9FIRM	1364	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	5.4e-157	535.8	39.3	1	1	9.6e-162	7.3e-157	535.357421875	39.34	8	1393	5	1357	1	1361	0.79	CRISPR-associated endonuclease Cas9		0
A0A1G5VTW4_9FIRM	A0A1G5VTW4_9FIRM	1359	>tr|E1QW44|E1QW44_OLSUV CRISPR-associated endonuclease Cas9 OS=Olsenella uli (strain ATCC 49627 / DSM 7084 / CIP 109912 / JCM 12494 / NCIMB 702895 / VPI D76D-27C) OX=633147 GN=cas9 PE=3 SV=1	-	1399	6.4e-157	535.5	21.2	1	2	7.0e-153	5.3e-148	505.987731933594	17.40	6	1042	5	1000	2	1012	0.85	CRISPR-associated endonuclease Cas9		0
