Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
L5NCL8_9BACI	L5NCL8_9BACI	327	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	9.8e-23	92.4	0.5	1	1	2.0e-27	2.0e-22	91.4072189331055	0.50	17	288	34	289	21	309	0.87	HNH endonuclease		0
A0A2U3AHA1_9BACL	A0A2U3AHA1_9BACL	326	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.9e-22	91.5	5.7	1	1	2.6e-27	2.5e-22	91.0423049926758	5.71	15	287	38	294	24	303	0.83	HNH endonuclease		0
W4QPT3_BACA3	W4QPT3_BACA3	328	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.7e-22	90.5	5.9	1	1	5.3e-27	5.0e-22	90.0595855712891	5.92	17	300	34	303	16	318	0.84	Uncharacterized protein		0
A0A0B4RBL8_9BACL	A0A0B4RBL8_9BACL	327	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	4.3e-22	90.3	1.0	1	1	2.8e-26	2.7e-21	87.6918029785156	1.01	19	284	38	287	26	296	0.82	HNH endonuclease		0
A0A2N6RC80_9BACI	A0A2N6RC80_9BACI	329	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	6.6e-22	89.7	5.3	1	1	1.2e-26	1.2e-21	88.8699645996094	5.26	17	298	34	301	18	314	0.83	HNH endonuclease		0
A0RYS0_CENSY	A0RYS0_CENSY	338	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	8.3e-22	89.3	0.1	1	1	3.1e-26	3.0e-21	87.5374221801758	0.06	6	292	12	296	7	311	0.78	HNH endonuclease		0
A0A1G8T2V4_9BACI	A0A1G8T2V4_9BACI	326	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.1e-21	88.9	3.3	1	1	2.7e-26	2.6e-21	87.703498840332	3.26	17	287	33	288	22	316	0.84	HNH endonuclease		0
A0A1H9HSS2_9BACI	A0A1H9HSS2_9BACI	331	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.3e-21	88.7	6.8	1	1	2.8e-26	2.7e-21	87.6817016601562	6.77	17	293	34	297	22	313	0.83	HNH endonuclease		0
A0A0M0G5Y5_9BACI	A0A0M0G5Y5_9BACI	325	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	2.2e-21	88.0	1.4	1	1	4.1e-26	4.0e-21	87.1192245483398	1.41	17	287	34	290	19	316	0.81	HNH endonuclease		0
A0A2T6KKL6_9BACL	A0A2T6KKL6_9BACL	327	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.1e-21	87.5	2.4	1	1	6.7e-26	6.4e-21	86.4292297363281	2.41	18	286	37	289	22	316	0.80	HNH endonuclease		0
A0A024P1M4_9BACI	A0A024P1M4_9BACI	326	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	7.4e-21	86.2	0.9	1	1	1.5e-25	1.4e-20	85.3076782226562	0.89	17	288	34	289	20	298	0.85	CRISPR-associated protein Cas9/Csn1, subtype II/NMEMI		0
A0A1L3MRN5_9BACI	A0A1L3MRN5_9BACI	328	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.3e-20	84.1	4.7	1	1	7.7e-25	7.4e-20	82.9469451904297	4.73	17	292	34	294	18	311	0.83	HNH endonuclease		0
A0A1H0M334_HALAD	A0A1H0M334_HALAD	326	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	4.4e-20	83.7	0.9	1	1	9.6e-25	9.2e-20	82.6318588256836	0.95	17	297	34	297	20	314	0.82	HNH endonuclease		0
K2FM08_9BACI	K2FM08_9BACI	326	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	5.9e-20	83.3	1.0	1	1	8.0e-24	7.7e-19	79.6021881103516	0.88	17	286	33	287	20	300	0.80	HNH endonuclease		0
A0A0U1KQ91_9BACI	A0A0U1KQ91_9BACI	328	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	8.7e-20	82.7	6.6	1	1	1.3e-24	1.2e-19	82.2176818847656	6.63	17	293	34	296	20	313	0.83	CRISPR-associated endonuclease Cas9		0
A0A1N7IS75_9BACI	A0A1N7IS75_9BACI	328	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.0e-19	82.5	4.5	1	1	1.6e-24	1.5e-19	81.9441070556641	4.47	17	286	33	287	19	310	0.84	5-methylcytosine-specific restriction endonuclease McrA		0
A0A1I0NEN3_9FIRM	A0A1I0NEN3_9FIRM	334	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.5e-19	81.9	8.7	1	1	4.8e-23	4.6e-18	77.0443572998047	8.69	16	286	34	292	26	299	0.74	HNH endonuclease		0
A0A087MZF7_9BACI	A0A087MZF7_9BACI	317	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	5.8e-19	80.0	1.4	1	1	1.5e-23	1.5e-18	78.6885604858398	1.41	18	291	34	289	27	295	0.84	Uncharacterized protein		0
A0A285TNI9_9BACI	A0A285TNI9_9BACI	323	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	5.9e-19	80.0	10.0	1	1	8.9e-24	8.5e-19	79.4594879150391	9.97	15	288	35	292	24	297	0.82	HNH endonuclease		0
A0A2S5GD60_9BACL	A0A2S5GD60_9BACL	330	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	9.4e-19	79.3	3.2	1	1	6.5e-23	6.3e-18	76.6152877807617	3.16	15	290	32	293	23	316	0.82	HNH endonuclease		0
A0A1I6BS30_9BACI	A0A1I6BS30_9BACI	332	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	9.9e-19	79.2	7.4	1	1	1.8e-23	1.7e-18	78.46240234375	7.38	15	293	32	293	24	315	0.81	HNH endonuclease		0
A0A0K9GPP5_9BACI	A0A0K9GPP5_9BACI	331	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.3e-18	78.9	7.5	1	1	2.5e-23	2.4e-18	77.960563659668	7.53	15	288	32	291	25	317	0.82	HNH endonuclease		0
A0A1H0F3I4_9BACI	A0A1H0F3I4_9BACI	329	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.8e-18	77.3	2.1	1	1	1.4e-22	1.4e-17	75.4917984008789	2.14	17	295	34	297	18	313	0.81	HNH endonuclease		0
A0A0M8QC25_9BACI	A0A0M8QC25_9BACI	330	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	4.1e-18	77.2	10.1	1	1	5.8e-23	5.6e-18	76.7726669311523	10.14	19	292	35	295	20	313	0.83	HNH endonuclease		0
A0A0A0E5Q1_9BACI	A0A0A0E5Q1_9BACI	331	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.2e-17	75.7	6.8	1	1	4.3e-22	4.1e-17	73.9288330078125	6.81	15	290	32	292	25	324	0.77	HNH endonuclease		0
A0A1H9Y185_9BACI	A0A1H9Y185_9BACI	328	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.2e-17	75.7	4.4	1	1	3.1e-22	2.9e-17	74.4048156738281	4.35	17	296	34	299	22	313	0.81	HNH endonuclease		0
A0A160IMM3_9BACI	A0A160IMM3_9BACI	336	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.3e-17	75.6	13.2	1	1	2.0e-22	1.9e-17	74.9942626953125	13.21	16	287	36	293	28	321	0.85	HNH endonuclease		0
C4L5G2_EXISA	C4L5G2_EXISA	319	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.3e-17	75.6	6.3	1	1	1.7e-22	1.6e-17	75.2554550170898	6.32	9	310	25	309	17	315	0.79	HNH endonuclease		0
A0A1W2C3Y5_9FIRM	A0A1W2C3Y5_9FIRM	210	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.4e-17	75.5	5.4	1	1	1.7e-22	1.7e-17	75.2243347167969	5.44	141	291	29	177	5	194	0.86	HNH endonuclease		0
A0A1D9NYL9_9FIRM	A0A1D9NYL9_9FIRM	332	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.6e-17	75.3	6.3	1	1	6.7e-22	6.5e-17	73.2859878540039	6.28	15	308	34	316	27	323	0.83	HNH endonuclease family protein		0
R1CE12_9CLOT	R1CE12_9CLOT	358	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	2.1e-17	74.9	9.9	1	2	0.00019	18	15.9714593887329	0.06	15	83	15	81	7	95	0.84	HNH endonuclease:HNH nuclease		0
R1CE12_9CLOT	R1CE12_9CLOT	358	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	2.1e-17	74.9	9.9	2	2	6.0e-18	5.8e-13	60.3074417114258	6.44	128	292	149	308	120	324	0.81	HNH endonuclease:HNH nuclease		0
R5P6Y7_9CLOT	R5P6Y7_9CLOT	332	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	2.4e-17	74.7	6.6	1	1	6.3e-22	6.0e-17	73.3790893554688	6.63	16	289	34	298	24	320	0.80	HNH endonuclease domain protein		0
A0A1H7SYM6_9FIRM	A0A1H7SYM6_9FIRM	331	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.1e-17	74.3	4.8	1	1	1.2e-21	1.2e-16	72.4391784667969	4.80	16	297	35	303	27	321	0.84	HNH endonuclease		0
A0A2N0Z5F6_9BACI	A0A2N0Z5F6_9BACI	332	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.3e-17	74.3	6.9	1	1	8.7e-22	8.4e-17	72.9150238037109	6.85	15	288	32	291	25	318	0.79	HNH endonuclease		0
D6XXW4_BACIE	D6XXW4_BACIE	329	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	4.0e-17	74.0	3.5	1	1	4.4e-21	4.2e-16	70.6144638061523	3.51	17	288	34	291	19	308	0.78	HNH endonuclease		0
R5I264_9FIRM	R5I264_9FIRM	334	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	4.0e-17	74.0	5.9	1	1	1.2e-21	1.2e-16	72.4493026733398	5.89	17	287	35	296	28	310	0.81	HNH endonuclease domain protein		0
A0A2S0JK55_9BACI	A0A2S0JK55_9BACI	327	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.2e-16	72.4	9.1	1	1	1.7e-21	1.6e-16	71.9812927246094	9.07	19	293	35	296	20	313	0.81	HNH endonuclease		0
A0A0M5JFP5_9BACI	A0A0M5JFP5_9BACI	328	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.2e-16	71.0	13.4	1	1	5.0e-21	4.8e-16	70.4325485229492	13.44	18	288	34	291	18	301	0.86	HNH endonuclease		0
R6RSY8_9FIRM	R6RSY8_9FIRM	334	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	5.0e-16	70.4	0.6	1	2	0.0018	170	12.7384634017944	0.04	16	68	35	86	27	105	0.88	HNH endonuclease domain protein		0
R6RSY8_9FIRM	R6RSY8_9FIRM	334	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	5.0e-16	70.4	0.6	2	2	1.1e-16	1.1e-11	56.1390113830566	0.11	163	283	173	290	152	303	0.87	HNH endonuclease domain protein		0
K6E7L0_9BACI	K6E7L0_9BACI	242	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	7.3e-16	69.8	0.2	1	1	9.1e-21	8.7e-16	69.5750045776367	0.24	156	290	73	203	27	223	0.83	Uncharacterized protein		0
A0A1H9IMY4_9SPIO	A0A1H9IMY4_9SPIO	330	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.7e-15	68.6	5.9	1	1	3.6e-20	3.4e-15	67.6195907592773	5.92	18	286	37	295	29	301	0.81	HNH endonuclease		0
A0A0D0SLM0_9FIRM	A0A0D0SLM0_9FIRM	335	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	7.7e-14	63.2	8.1	1	1	8.8e-18	8.5e-13	59.7605857849121	8.12	17	288	35	297	26	307	0.76	TWA4_scaffold00001, whole genome shotgun sequence		0
A0A1H6RAI7_9FIRM	A0A1H6RAI7_9FIRM	255	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.1e-13	62.6	0.9	1	1	1.6e-18	1.5e-13	62.205982208252	0.92	166	286	94	210	69	217	0.87	HNH endonuclease		0
A0A1Z4K083_9CYAN	A0A1Z4K083_9CYAN	433	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.2e-13	62.5	5.0	1	1	5.2e-18	5.0e-13	60.5074806213379	1.77	162	275	248	357	215	395	0.83	Uncharacterized protein		0
H7EL59_9SPIO	H7EL59_9SPIO	345	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.2e-13	61.2	7.3	1	1	4.9e-18	4.7e-13	60.6052093505859	7.32	11	290	31	305	22	318	0.81	HNH endonuclease		0
A0A0D6KMY3_9CYAN	A0A0D6KMY3_9CYAN	460	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	8.6e-13	59.7	5.1	1	1	1.2e-16	1.2e-11	55.9983711242676	1.86	162	274	275	383	245	394	0.83	Putative DNA-binding protein		0
E8LBX8_9FIRM	E8LBX8_9FIRM	340	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	8.7e-13	59.7	0.9	1	1	7.5e-17	7.2e-12	56.6980781555176	0.87	19	293	39	293	31	309	0.79	HNH endonuclease domain protein		0
A0A0M0SLN5_9CYAN	A0A0M0SLN5_9CYAN	376	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	1.0e-12	59.5	4.9	1	1	3.0e-16	2.9e-11	54.7363929748535	1.55	161	275	189	300	157	337	0.81	Uncharacterized protein		0
A8H4Y7_SHEPA	A8H4Y7_SHEPA	381	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.0e-12	58.0	1.2	1	2	0.00034	33	15.123664855957	0.03	16	70	21	75	13	123	0.89	Uncharacterized protein		0
A8H4Y7_SHEPA	A8H4Y7_SHEPA	381	>tr|E2SS22|E2SS22_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium 3_1_53 OX=658659 GN=HMPREF0983_04095 PE=4 SV=1	-	317	3.0e-12	58.0	1.2	2	2	2.5e-12	2.4e-07	41.850643157959	0.35	172	277	197	299	129	317	0.83	Uncharacterized protein		0
